crop_id,location_id,season,transplant,harvest,avg_temp_c,avg_humidity,production
crop:chalkumra,loc:district:thakurgaon,Kharif 1,March,July to Oct,22.5,75.0,647
crop:cheena,loc:district:bagerhat,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:bandarban,Rabi,Nov,Feb to April,21.0,62.5,25
crop:cheena,loc:district:barguna,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:barishal,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:bhola,Rabi,Nov,Feb to April,21.0,62.5,49
crop:cheena,loc:district:bogura,Rabi,Nov,Feb to April,21.0,62.5,33
crop:cheena,loc:district:brahmanbaria,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:chandpur,Rabi,Nov,Feb to April,21.0,62.5,16
crop:cheena,loc:district:chapai-nawabganj,Rabi,Nov,Feb to April,21.0,62.5,18
crop:cheena,loc:district:chattogram,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:chuadanga,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:coxsbazar,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:cumilla,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:dhaka,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:dinajpur,Rabi,Nov,Feb to April,21.0,62.5,1
crop:cheena,loc:district:faridpur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:feni,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:gaibandha,Rabi,Nov,Feb to April,21.0,62.5,167
crop:cheena,loc:district:gazipur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:gopalganj,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:habiganj,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:jamalpur,Rabi,Nov,Feb to April,21.0,62.5,10
crop:cheena,loc:district:jashore,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:jhallokati,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:jhenaidah,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:joypurhat,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:khagrachari,Rabi,Nov,Feb to April,21.0,62.5,7
crop:cheena,loc:district:khulna,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:kishoreganj,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:kurigram,Rabi,Nov,Feb to April,21.0,62.5,371
crop:cheena,loc:district:kushtia,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:lakshmipur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:lalmonirhat,Rabi,Nov,Feb to April,21.0,62.5,5
crop:cheena,loc:district:madaripur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:magura,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:manikganj,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:meherpur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:moulvibazar,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:munshiganj,Rabi,Nov,Feb to April,21.0,62.5,21
crop:cheena,loc:district:mymensingh,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:naogaon,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:narail,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:narayanganj,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:narsingdi,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:natore,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:netrokona,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:nilphamari,Rabi,Nov,Feb to April,21.0,62.5,4
crop:cheena,loc:district:noakhali,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:pabna,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:panchagar,Rabi,Nov,Feb to April,21.0,62.5,13
crop:cheena,loc:district:patuakhali,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:pirojpur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:rajbari,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:rajshahi,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:rangamati,Rabi,Nov,Feb to April,21.0,62.5,36
crop:cheena,loc:district:rangpur,Rabi,Nov,Feb to April,21.0,62.5,9
crop:cheena,loc:district:satkhira,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:shariatpur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:sherpur,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:sirajganj,Rabi,Nov,Feb to April,21.0,62.5,124
crop:cheena,loc:district:sunamganj,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:sylhet,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:tangail,Rabi,Nov,Feb to April,21.0,62.5,0
crop:cheena,loc:district:thakurgaon,Rabi,Nov,Feb to April,21.0,62.5,28
crop:chili,loc:district:bagerhat,Rabi,Oct,March to April,22.5,60.0,483
crop:chili,loc:district:bandarban,Rabi,Oct,March to April,22.5,60.0,316
crop:chili,loc:district:barguna,Rabi,Oct,March to April,22.5,60.0,1052
crop:chili,loc:district:barishal,Rabi,Oct,March to April,22.5,60.0,3510
crop:chili,loc:district:bhola,Rabi,Oct,March to April,22.5,60.0,10094
crop:chili,loc:district:bogura,Rabi,Oct,March to April,22.5,60.0,64870
crop:chili,loc:district:brahmanbaria,Rabi,Oct,March to April,22.5,60.0,1589
crop:chili,loc:district:chandpur,Rabi,Oct,March to April,22.5,60.0,2811
crop:chili,loc:district:chapai-nawabganj,Rabi,Oct,March to April,22.5,60.0,1009
crop:chili,loc:district:chattogram,Rabi,Oct,March to April,22.5,60.0,2184
crop:chili,loc:district:chuadanga,Rabi,Oct,March to April,22.5,60.0,1007
crop:chili,loc:district:coxsbazar,Rabi,Oct,March to April,22.5,60.0,1438
crop:chili,loc:district:cumilla,Rabi,Oct,March to April,22.5,60.0,4017
crop:chili,loc:district:dhaka,Rabi,Oct,March to April,22.5,60.0,2122
crop:chili,loc:district:dinajpur,Rabi,Oct,March to April,22.5,60.0,15295
crop:chili,loc:district:faridpur,Rabi,Oct,March to April,22.5,60.0,2464
crop:chili,loc:district:feni,Rabi,Oct,March to April,22.5,60.0,216
crop:chili,loc:district:gaibandha,Rabi,Oct,March to April,22.5,60.0,3695
crop:chili,loc:district:gazipur,Rabi,Oct,March to April,22.5,60.0,594
crop:chili,loc:district:gopalganj,Rabi,Oct,March to April,22.5,60.0,1843
crop:chili,loc:district:habiganj,Rabi,Oct,March to April,22.5,60.0,832
crop:chili,loc:district:jamalpur,Rabi,Oct,March to April,22.5,60.0,21060
crop:chili,loc:district:jashore,Rabi,Oct,March to April,22.5,60.0,2896
crop:chili,loc:district:jhallokati,Rabi,Oct,March to April,22.5,60.0,609
crop:chili,loc:district:jhenaidah,Rabi,Oct,March to April,22.5,60.0,2599
crop:chili,loc:district:joypurhat,Rabi,Oct,March to April,22.5,60.0,3128
crop:chili,loc:district:khagrachari,Rabi,Oct,March to April,22.5,60.0,311
crop:chili,loc:district:khulna,Rabi,Oct,March to April,22.5,60.0,669
crop:chili,loc:district:kishoreganj,Rabi,Oct,March to April,22.5,60.0,6793
crop:chili,loc:district:kurigram,Rabi,Oct,March to April,22.5,60.0,3462
crop:chili,loc:district:kushtia,Rabi,Oct,March to April,22.5,60.0,1148
crop:chili,loc:district:lakshmipur,Rabi,Oct,March to April,22.5,60.0,1390
crop:chili,loc:district:lalmonirhat,Rabi,Oct,March to April,22.5,60.0,2185
crop:chili,loc:district:madaripur,Rabi,Oct,March to April,22.5,60.0,3173
crop:chili,loc:district:magura,Rabi,Oct,March to April,22.5,60.0,533
crop:chili,loc:district:manikganj,Rabi,Oct,March to April,22.5,60.0,43387
crop:chili,loc:district:meherpur,Rabi,Oct,March to April,22.5,60.0,377
crop:chili,loc:district:moulvibazar,Rabi,Oct,March to April,22.5,60.0,329
crop:chili,loc:district:munshiganj,Rabi,Oct,March to April,22.5,60.0,1402
crop:chili,loc:district:mymensingh,Rabi,Oct,March to April,22.5,60.0,4878
crop:chili,loc:district:naogaon,Rabi,Oct,March to April,22.5,60.0,4870
crop:chili,loc:district:narail,Rabi,Oct,March to April,22.5,60.0,1291
crop:chili,loc:district:narayanganj,Rabi,Oct,March to April,22.5,60.0,277
crop:chili,loc:district:narsingdi,Rabi,Oct,March to April,22.5,60.0,6639
crop:chili,loc:district:natore,Rabi,Oct,March to April,22.5,60.0,2746
crop:chili,loc:district:netrokona,Rabi,Oct,March to April,22.5,60.0,1348
crop:chili,loc:district:nilphamari,Rabi,Oct,March to April,22.5,60.0,17408
crop:chili,loc:district:noakhali,Rabi,Oct,March to April,22.5,60.0,3462
crop:chili,loc:district:pabna,Rabi,Oct,March to April,22.5,60.0,5766
crop:chili,loc:district:panchagar,Rabi,Oct,March to April,22.5,60.0,52046
crop:chili,loc:district:patuakhali,Rabi,Oct,March to April,22.5,60.0,957
crop:chili,loc:district:pirojpur,Rabi,Oct,March to April,22.5,60.0,389
crop:chili,loc:district:rajbari,Rabi,Oct,March to April,22.5,60.0,750
crop:chili,loc:district:rajshahi,Rabi,Oct,March to April,22.5,60.0,4622
crop:chili,loc:district:rangamati,Rabi,Oct,March to April,22.5,60.0,623
crop:chili,loc:district:rangpur,Rabi,Oct,March to April,22.5,60.0,7238
crop:chili,loc:district:satkhira,Rabi,Oct,March to April,22.5,60.0,790
crop:chili,loc:district:shariatpur,Rabi,Oct,March to April,22.5,60.0,38845
crop:chili,loc:district:sherpur,Rabi,Oct,March to April,22.5,60.0,1618
crop:chili,loc:district:sirajganj,Rabi,Oct,March to April,22.5,60.0,12444
crop:chili,loc:district:sunamganj,Rabi,Oct,March to April,22.5,60.0,1224
crop:chili,loc:district:sylhet,Rabi,Oct,March to April,22.5,60.0,896
crop:chili,loc:district:tangail,Rabi,Oct,March to April,22.5,60.0,3866
crop:chili,loc:district:thakurgaon,Rabi,Oct,March to April,22.5,60.0,1666
crop:cucumber,loc:district:bagerhat,Kharif 2,Sep,March to jun,26.5,75.0,1290
crop:cucumber,loc:district:bandarban,Kharif 2,Sep,March to jun,26.5,75.0,4989
crop:cucumber,loc:district:barguna,Kharif 2,Sep,March to jun,26.5,75.0,293
crop:cucumber,loc:district:barishal,Kharif 2,Sep,March to jun,26.5,75.0,640
crop:cucumber,loc:district:bhola,Kharif 2,Sep,March to jun,26.5,75.0,1252
crop:cucumber,loc:district:bogura,Kharif 2,Sep,March to jun,26.5,75.0,1397
crop:cucumber,loc:district:brahmanbaria,Kharif 2,Sep,March to jun,26.5,75.0,1195
crop:cucumber,loc:district:chandpur,Kharif 2,Sep,March to jun,26.5,75.0,388
crop:cucumber,loc:district:chapai-nawabganj,Kharif 2,Sep,March to jun,26.5,75.0,475
crop:cucumber,loc:district:chattogram,Kharif 2,Sep,March to jun,26.5,75.0,3158
crop:cucumber,loc:district:chuadanga,Kharif 2,Sep,March to jun,26.5,75.0,820
crop:cucumber,loc:district:coxsbazar,Kharif 2,Sep,March to jun,26.5,75.0,476
crop:cucumber,loc:district:cumilla,Kharif 2,Sep,March to jun,26.5,75.0,1730
crop:cucumber,loc:district:dhaka,Kharif 2,Sep,March to jun,26.5,75.0,1379
crop:cucumber,loc:district:dinajpur,Kharif 2,Sep,March to jun,26.5,75.0,987
crop:cucumber,loc:district:faridpur,Kharif 2,Sep,March to jun,26.5,75.0,536
crop:cucumber,loc:district:feni,Kharif 2,Sep,March to jun,26.5,75.0,166
crop:cucumber,loc:district:gaibandha,Kharif 2,Sep,March to jun,26.5,75.0,552
crop:cucumber,loc:district:gazipur,Kharif 2,Sep,March to jun,26.5,75.0,481
crop:cucumber,loc:district:gopalganj,Kharif 2,Sep,March to jun,26.5,75.0,391
crop:cucumber,loc:district:habiganj,Kharif 2,Sep,March to jun,26.5,75.0,334
crop:cucumber,loc:district:jamalpur,Kharif 2,Sep,March to jun,26.5,75.0,7345
crop:cucumber,loc:district:jashore,Kharif 2,Sep,March to jun,26.5,75.0,3089
crop:cucumber,loc:district:jhallokati,Kharif 2,Sep,March to jun,26.5,75.0,502
crop:cucumber,loc:district:jhenaidah,Kharif 2,Sep,March to jun,26.5,75.0,1813
crop:cucumber,loc:district:joypurhat,Kharif 2,Sep,March to jun,26.5,75.0,553
crop:cucumber,loc:district:khagrachari,Kharif 2,Sep,March to jun,26.5,75.0,1435
crop:cucumber,loc:district:khulna,Kharif 2,Sep,March to jun,26.5,75.0,411
crop:cucumber,loc:district:kishoreganj,Kharif 2,Sep,March to jun,26.5,75.0,1211
crop:cucumber,loc:district:kurigram,Kharif 2,Sep,March to jun,26.5,75.0,1334
crop:cucumber,loc:district:kushtia,Kharif 2,Sep,March to jun,26.5,75.0,2372
crop:cucumber,loc:district:lakshmipur,Kharif 2,Sep,March to jun,26.5,75.0,766
crop:cucumber,loc:district:lalmonirhat,Kharif 2,Sep,March to jun,26.5,75.0,623
crop:cucumber,loc:district:madaripur,Kharif 2,Sep,March to jun,26.5,75.0,729
crop:cucumber,loc:district:magura,Kharif 2,Sep,March to jun,26.5,75.0,196
crop:cucumber,loc:district:manikganj,Kharif 2,Sep,March to jun,26.5,75.0,2842
crop:cucumber,loc:district:meherpur,Kharif 2,Sep,March to jun,26.5,75.0,9756
crop:cucumber,loc:district:moulvibazar,Kharif 2,Sep,March to jun,26.5,75.0,669
crop:cucumber,loc:district:munshiganj,Kharif 2,Sep,March to jun,26.5,75.0,998
crop:cucumber,loc:district:mymensingh,Kharif 2,Sep,March to jun,26.5,75.0,7155
crop:cucumber,loc:district:naogaon,Kharif 2,Sep,March to jun,26.5,75.0,974
crop:cucumber,loc:district:narail,Kharif 2,Sep,March to jun,26.5,75.0,832
crop:cucumber,loc:district:narayanganj,Kharif 2,Sep,March to jun,26.5,75.0,450
crop:cucumber,loc:district:narsingdi,Kharif 2,Sep,March to jun,26.5,75.0,1568
crop:cucumber,loc:district:natore,Kharif 2,Sep,March to jun,26.5,75.0,708
crop:cucumber,loc:district:netrokona,Kharif 2,Sep,March to jun,26.5,75.0,2241
crop:cucumber,loc:district:nilphamari,Kharif 2,Sep,March to jun,26.5,75.0,1239
crop:cucumber,loc:district:noakhali,Kharif 2,Sep,March to jun,26.5,75.0,715
crop:cucumber,loc:district:pabna,Kharif 2,Sep,March to jun,26.5,75.0,791
crop:cucumber,loc:district:panchagar,Kharif 2,Sep,March to jun,26.5,75.0,800
crop:cucumber,loc:district:patuakhali,Kharif 2,Sep,March to jun,26.5,75.0,285
crop:cucumber,loc:district:pirojpur,Kharif 2,Sep,March to jun,26.5,75.0,417
crop:cucumber,loc:district:rajbari,Kharif 2,Sep,March to jun,26.5,75.0,804
crop:cucumber,loc:district:rajshahi,Kharif 2,Sep,March to jun,26.5,75.0,2034
crop:cucumber,loc:district:rangamati,Kharif 2,Sep,March to jun,26.5,75.0,1241
crop:cucumber,loc:district:rangpur,Kharif 2,Sep,March to jun,26.5,75.0,1393
crop:cucumber,loc:district:satkhira,Kharif 2,Sep,March to jun,26.5,75.0,678
crop:cucumber,loc:district:shariatpur,Kharif 2,Sep,March to jun,26.5,75.0,732
crop:cucumber,loc:district:sherpur,Kharif 2,Sep,March to jun,26.5,75.0,5108
crop:cucumber,loc:district:sirajganj,Kharif 2,Sep,March to jun,26.5,75.0,449
crop:cucumber,loc:district:sunamganj,Kharif 2,Sep,March to jun,26.5,75.0,652
crop:cucumber,loc:district:sylhet,Kharif 2,Sep,March to jun,26.5,75.0,1178
crop:cucumber,loc:district:tangail,Kharif 2,Sep,March to jun,26.5,75.0,2089
crop:cucumber,loc:district:thakurgaon,Kharif 2,Sep,March to jun,26.5,75.0,783
crop:dalim,loc:district:bagerhat,Kharif 1,April,Throuout The year,21.5,82.5,0
crop:dalim,loc:district:bandarban,Kharif 1,April,Throuout The year,21.5,82.5,1
crop:dalim,loc:district:barguna,Kharif 1,April,Throuout The year,21.5,82.5,0
crop:dalim,loc:district:barishal,Kharif 1,April,Throuout The year,21.5,82.5,62
crop:dalim,loc:district:bhola,Kharif 1,April,Throuout The year,21.5,82.5,1
crop:dalim,loc:district:bogura,Kharif 1,April,Throuout The year,21.5,82.5,8
crop:dalim,loc:district:brahmanbaria,Kharif 1,April,Throuout The year,21.5,82.5,29
crop:dalim,loc:district:chandpur,Kharif 1,April,Throuout The year,21.5,82.5,10
crop:dalim,loc:district:chapai-nawabganj,Kharif 1,April,Throuout The year,21.5,82.5,49
crop:dalim,loc:district:chattogram,Kharif 1,April,Throuout The year,21.5,82.5,6
crop:dalim,loc:district:chuadanga,Kharif 1,April,Throuout The year,21.5,82.5,5
crop:dalim,loc:district:coxsbazar,Kharif 1,April,Throuout The year,21.5,82.5,8
crop:dalim,loc:district:cumilla,Kharif 1,April,Throuout The year,21.5,82.5,33
crop:dalim,loc:district:dhaka,Kharif 1,April,Throuout The year,21.5,82.5,19
crop:dalim,loc:district:dinajpur,Kharif 1,April,Throuout The year,21.5,82.5,65
crop:dalim,loc:district:faridpur,Kharif 1,April,Throuout The year,21.5,82.5,54
crop:dalim,loc:district:feni,Kharif 1,April,Throuout The year,21.5,82.5,1
crop:dalim,loc:district:gaibandha,Kharif 1,April,Throuout The year,21.5,82.5,19
crop:dalim,loc:district:gazipur,Kharif 1,April,Throuout The year,21.5,82.5,17
crop:dalim,loc:district:gopalganj,Kharif 1,April,Throuout The year,21.5,82.5,29
crop:dalim,loc:district:habiganj,Kharif 1,April,Throuout The year,21.5,82.5,0
crop:dalim,loc:district:jamalpur,Kharif 1,April,Throuout The year,21.5,82.5,9
crop:dalim,loc:district:jashore,Kharif 1,April,Throuout The year,21.5,82.5,110
crop:dalim,loc:district:jhallokati,Kharif 1,April,Throuout The year,21.5,82.5,10
crop:dalim,loc:district:jhenaidah,Kharif 1,April,Throuout The year,21.5,82.5,46
crop:dalim,loc:district:joypurhat,Kharif 1,April,Throuout The year,21.5,82.5,14
crop:dalim,loc:district:khagrachari,Kharif 1,April,Throuout The year,21.5,82.5,2
crop:dalim,loc:district:khulna,Kharif 1,April,Throuout The year,21.5,82.5,33
crop:dalim,loc:district:kishoreganj,Kharif 1,April,Throuout The year,21.5,82.5,15
crop:dalim,loc:district:kurigram,Kharif 1,April,Throuout The year,21.5,82.5,31
crop:dalim,loc:district:kushtia,Kharif 1,April,Throuout The year,21.5,82.5,31
crop:dalim,loc:district:lakshmipur,Kharif 1,April,Throuout The year,21.5,82.5,9
crop:dalim,loc:district:lalmonirhat,Kharif 1,April,Throuout The year,21.5,82.5,18
crop:dalim,loc:district:madaripur,Kharif 1,April,Throuout The year,21.5,82.5,49
crop:dalim,loc:district:magura,Kharif 1,April,Throuout The year,21.5,82.5,65
crop:dalim,loc:district:manikganj,Kharif 1,April,Throuout The year,21.5,82.5,4
crop:dalim,loc:district:meherpur,Kharif 1,April,Throuout The year,21.5,82.5,9
crop:dalim,loc:district:moulvibazar,Kharif 1,April,Throuout The year,21.5,82.5,4
crop:dalim,loc:district:munshiganj,Kharif 1,April,Throuout The year,21.5,82.5,4
crop:dalim,loc:district:mymensingh,Kharif 1,April,Throuout The year,21.5,82.5,11
crop:dalim,loc:district:naogaon,Kharif 1,April,Throuout The year,21.5,82.5,21
crop:dalim,loc:district:narail,Kharif 1,April,Throuout The year,21.5,82.5,8
crop:dalim,loc:district:narayanganj,Kharif 1,April,Throuout The year,21.5,82.5,29
crop:dalim,loc:district:narsingdi,Kharif 1,April,Throuout The year,21.5,82.5,29
crop:dalim,loc:district:natore,Kharif 1,April,Throuout The year,21.5,82.5,51
crop:dalim,loc:district:netrokona,Kharif 1,April,Throuout The year,21.5,82.5,26
crop:dalim,loc:district:nilphamari,Kharif 1,April,Throuout The year,21.5,82.5,18
crop:dalim,loc:district:noakhali,Kharif 1,April,Throuout The year,21.5,82.5,1
crop:dalim,loc:district:pabna,Kharif 1,April,Throuout The year,21.5,82.5,8
crop:dalim,loc:district:panchagar,Kharif 1,April,Throuout The year,21.5,82.5,16
crop:dalim,loc:district:patuakhali,Kharif 1,April,Throuout The year,21.5,82.5,7
crop:dalim,loc:district:pirojpur,Kharif 1,April,Throuout The year,21.5,82.5,2
crop:dalim,loc:district:rajbari,Kharif 1,April,Throuout The year,21.5,82.5,10
crop:dalim,loc:district:rajshahi,Kharif 1,April,Throuout The year,21.5,82.5,90
crop:dalim,loc:district:rangamati,Kharif 1,April,Throuout The year,21.5,82.5,1
crop:dalim,loc:district:rangpur,Kharif 1,April,Throuout The year,21.5,82.5,22
crop:dalim,loc:district:satkhira,Kharif 1,April,Throuout The year,21.5,82.5,0
crop:dalim,loc:district:shariatpur,Kharif 1,April,Throuout The year,21.5,82.5,25
crop:dalim,loc:district:sherpur,Kharif 1,April,Throuout The year,21.5,82.5,4
crop:dalim,loc:district:sirajganj,Kharif 1,April,Throuout The year,21.5,82.5,14
crop:dalim,loc:district:sunamganj,Kharif 1,April,Throuout The year,21.5,82.5,2
crop:dalim,loc:district:sylhet,Kharif 1,April,Throuout The year,21.5,82.5,0
crop:dalim,loc:district:tangail,Kharif 1,April,Throuout The year,21.5,82.5,82
crop:dalim,loc:district:thakurgaon,Kharif 1,April,Throuout The year,21.5,82.5,36
crop:danta,loc:district:bagerhat,Rabi,March,Sep,25.0,80.0,1115
crop:danta,loc:district:bandarban,Rabi,March,Sep,25.0,80.0,128
crop:danta,loc:district:barguna,Rabi,March,Sep,25.0,80.0,160
crop:danta,loc:district:barishal,Rabi,March,Sep,25.0,80.0,581
crop:danta,loc:district:bhola,Rabi,March,Sep,25.0,80.0,398
crop:danta,loc:district:bogura,Rabi,March,Sep,25.0,80.0,1258
crop:danta,loc:district:brahmanbaria,Rabi,March,Sep,25.0,80.0,3020
crop:danta,loc:district:chandpur,Rabi,March,Sep,25.0,80.0,583
crop:danta,loc:district:chapai-nawabganj,Rabi,March,Sep,25.0,80.0,1097
crop:danta,loc:district:chattogram,Rabi,March,Sep,25.0,80.0,1034
crop:danta,loc:district:chuadanga,Rabi,March,Sep,25.0,80.0,1081
crop:danta,loc:district:coxsbazar,Rabi,March,Sep,25.0,80.0,482
crop:danta,loc:district:cumilla,Rabi,March,Sep,25.0,80.0,1824
crop:danta,loc:district:dhaka,Rabi,March,Sep,25.0,80.0,1499
crop:danta,loc:district:dinajpur,Rabi,March,Sep,25.0,80.0,939
crop:danta,loc:district:faridpur,Rabi,March,Sep,25.0,80.0,1252
crop:danta,loc:district:feni,Rabi,March,Sep,25.0,80.0,233
crop:danta,loc:district:gaibandha,Rabi,March,Sep,25.0,80.0,698
crop:danta,loc:district:gazipur,Rabi,March,Sep,25.0,80.0,624
crop:danta,loc:district:gopalganj,Rabi,March,Sep,25.0,80.0,2362
crop:danta,loc:district:habiganj,Rabi,March,Sep,25.0,80.0,579
crop:danta,loc:district:jamalpur,Rabi,March,Sep,25.0,80.0,2103
crop:danta,loc:district:jashore,Rabi,March,Sep,25.0,80.0,5304
crop:danta,loc:district:jhallokati,Rabi,March,Sep,25.0,80.0,580
crop:danta,loc:district:jhenaidah,Rabi,March,Sep,25.0,80.0,3193
crop:danta,loc:district:joypurhat,Rabi,March,Sep,25.0,80.0,577
crop:danta,loc:district:khagrachari,Rabi,March,Sep,25.0,80.0,766
crop:danta,loc:district:khulna,Rabi,March,Sep,25.0,80.0,1094
crop:danta,loc:district:kishoreganj,Rabi,March,Sep,25.0,80.0,1833
crop:danta,loc:district:kurigram,Rabi,March,Sep,25.0,80.0,498
crop:danta,loc:district:kushtia,Rabi,March,Sep,25.0,80.0,2835
crop:danta,loc:district:lakshmipur,Rabi,March,Sep,25.0,80.0,246
crop:danta,loc:district:lalmonirhat,Rabi,March,Sep,25.0,80.0,410
crop:danta,loc:district:madaripur,Rabi,March,Sep,25.0,80.0,2002
crop:danta,loc:district:magura,Rabi,March,Sep,25.0,80.0,958
crop:danta,loc:district:manikganj,Rabi,March,Sep,25.0,80.0,826
crop:danta,loc:district:meherpur,Rabi,March,Sep,25.0,80.0,678
crop:danta,loc:district:moulvibazar,Rabi,March,Sep,25.0,80.0,527
crop:danta,loc:district:munshiganj,Rabi,March,Sep,25.0,80.0,528
crop:danta,loc:district:mymensingh,Rabi,March,Sep,25.0,80.0,4691
crop:danta,loc:district:naogaon,Rabi,March,Sep,25.0,80.0,1485
crop:danta,loc:district:narail,Rabi,March,Sep,25.0,80.0,1384
crop:danta,loc:district:narayanganj,Rabi,March,Sep,25.0,80.0,1256
crop:danta,loc:district:narsingdi,Rabi,March,Sep,25.0,80.0,1007
crop:danta,loc:district:natore,Rabi,March,Sep,25.0,80.0,1250
crop:danta,loc:district:netrokona,Rabi,March,Sep,25.0,80.0,2037
crop:danta,loc:district:nilphamari,Rabi,March,Sep,25.0,80.0,586
crop:danta,loc:district:noakhali,Rabi,March,Sep,25.0,80.0,458
crop:danta,loc:district:pabna,Rabi,March,Sep,25.0,80.0,1782
crop:danta,loc:district:panchagar,Rabi,March,Sep,25.0,80.0,989
crop:danta,loc:district:patuakhali,Rabi,March,Sep,25.0,80.0,219
crop:danta,loc:district:pirojpur,Rabi,March,Sep,25.0,80.0,311
crop:danta,loc:district:rajbari,Rabi,March,Sep,25.0,80.0,2964
crop:danta,loc:district:rajshahi,Rabi,March,Sep,25.0,80.0,3860
crop:danta,loc:district:rangamati,Rabi,March,Sep,25.0,80.0,643
crop:danta,loc:district:rangpur,Rabi,March,Sep,25.0,80.0,446
crop:danta,loc:district:satkhira,Rabi,March,Sep,25.0,80.0,1515
crop:danta,loc:district:shariatpur,Rabi,March,Sep,25.0,80.0,801
crop:danta,loc:district:sherpur,Rabi,March,Sep,25.0,80.0,4233
crop:danta,loc:district:sirajganj,Rabi,March,Sep,25.0,80.0,1553
crop:danta,loc:district:sunamganj,Rabi,March,Sep,25.0,80.0,1036
crop:danta,loc:district:sylhet,Rabi,March,Sep,25.0,80.0,367
crop:danta,loc:district:tangail,Rabi,March,Sep,25.0,80.0,4989
crop:danta,loc:district:thakurgaon,Rabi,March,Sep,25.0,80.0,693
crop:danta-shak,loc:district:bagerhat,Rabi,March,Sep,25.0,80.0,138
crop:danta-shak,loc:district:bandarban,Rabi,March,Sep,25.0,80.0,118
crop:danta-shak,loc:district:barguna,Rabi,March,Sep,25.0,80.0,224
crop:danta-shak,loc:district:barishal,Rabi,March,Sep,25.0,80.0,502
crop:danta-shak,loc:district:bhola,Rabi,March,Sep,25.0,80.0,84
crop:danta-shak,loc:district:bogura,Rabi,March,Sep,25.0,80.0,318
crop:danta-shak,loc:district:brahmanbaria,Rabi,March,Sep,25.0,80.0,629
crop:danta-shak,loc:district:chandpur,Rabi,March,Sep,25.0,80.0,141
crop:danta-shak,loc:district:chapai-nawabganj,Rabi,March,Sep,25.0,80.0,394
crop:danta-shak,loc:district:chattogram,Rabi,March,Sep,25.0,80.0,160
crop:danta-shak,loc:district:chuadanga,Rabi,March,Sep,25.0,80.0,201
crop:danta-shak,loc:district:coxsbazar,Rabi,March,Sep,25.0,80.0,20
crop:danta-shak,loc:district:cumilla,Rabi,March,Sep,25.0,80.0,781
